运行模式,场景,风电场景,光伏场景,时段序号(h),时段,常规负荷功率(MW),风电功率(MW),光伏功率(MW),碱性电解槽功率(MW),PEM电解槽功率(MW),合成氨装置功率(MW),常规负荷失供功率(MW),弃电功率(MW),储能充电功率(MW),储能放电功率(MW),储能电量(MWh),储能SOC(%),购电功率(MW),售电功率(MW)
离网配置储能,风电3-光伏3,3,3,14,13:00-14:00,2.6898,10.704,14.08,2.0000207999996826,19.25388294003465,0.8401560456013749,0.0,0.0,0.00014021436429261528,0.0,0.06309646393165894,10.019204275562508,0.0,0.0
离网配置储能,风电3-光伏3,3,3,15,14:00-15:00,3.63,10.604,11.52,0.0,17.782692307692308,0.7113076923076923,0.0,0.0,0.0,0.0,0.06309120084745587,10.01836854068191,0.0,0.0
离网配置储能,风电3-光伏3,3,3,16,15:00-16:00,3.8202000000000003,14.552,7.04,0.0,17.088269230769228,0.6835307692307692,0.0,0.0,0.0,0.0,0.06308593820226402,10.017532875512718,0.0,0.0
离网配置储能,风电3-光伏3,3,3,17,16:00-17:00,3.75,13.724,5.12,0.0,14.51346153846154,0.5805384615384616,0.0,0.0,0.0,0.0,0.06308067599604676,10.016697280049112,0.0,0.0
离网配置储能,风电3-光伏3,3,3,18,17:00-18:00,3.1398,12.347999999999999,3.2,0.0,11.930961538461537,0.47723846153846144,0.0,0.0,0.0,0.0,0.06307541422876749,10.01586175428528,0.0,0.0
离网配置储能,风电3-光伏3,3,3,19,18:00-19:00,2.61,12.152000000000001,1.28,0.0,10.405769230769232,0.4162307692307693,0.0,0.0,0.0,0.0,0.06307015290038956,10.015026298215409,0.0,0.0
离网配置储能,风电3-光伏3,3,3,20,19:00-20:00,2.1198,9.236,0.0,0.0,6.842500000000001,0.27370000000000005,0.0,0.0,0.0,0.0,0.06306489201087641,10.014190911833683,0.0,0.0
离网配置储能,风电3-光伏3,3,3,21,20:00-21:00,1.8599999999999999,7.228,0.0,0.0,5.161538461538462,0.20646153846153847,0.0,0.0,0.0,0.0,0.0630596315601914,10.013355595134293,0.0,0.0
离网配置储能,风电3-光伏3,3,3,22,21:00-22:00,1.6301999999999999,6.252,0.0,0.0,4.444038461538457,0.17776153846153844,0.0,0.0,0.0,0.0,0.06305437154829793,10.012520348111423,0.0,0.0
离网配置储能,风电3-光伏3,3,3,23,22:00-23:00,1.56,6.452,0.0,0.0,4.703846153846145,0.1881538461538461,0.0,0.0,0.0,0.0,0.06304911197515942,10.011685170759264,0.0,0.0
离网配置储能,风电3-光伏3,3,3,24,23:00-24:00,1.4802,7.972,0.0,0.0,6.242115384615378,0.24968461538461537,0.0,0.0,0.0,0.0,0.06304385284073924,10.010850063072002,0.0,0.0
离网配置储能,风电3-光伏4,3,4,1,0:00-1:00,1.3698000000000001,11.904,0.0,0.0,10.129038365384616,0.4051615346153845,0.0,1e-07,0.0,0.0,0.06409141490391354,10.177194381727341,0.0,0.0
离网配置储能,风电3-光伏4,3,4,2,1:00-2:00,1.0997999999999999,13.384,0.0,0.0,11.81173076923077,0.47246923076922975,0.0,0.0,0.0,0.0,0.06408606882756766,10.1763454683708,0.0,0.0
离网配置储能,风电3-光伏4,3,4,3,2:00-3:00,0.7998000000000001,14.268,0.0,0.0,12.950192307692308,0.5180076923076928,0.0,0.0,0.0,0.0,0.06408072319715566,10.175496625824923,0.0,0.0
离网配置储能,风电3-光伏4,3,4,4,3:00-4:00,0.99,15.72,0.0,0.0,14.163461538461538,0.5665384615384621,0.0,0.0,0.0,0.0,0.06407537801264032,10.174647854083805,0.0,0.0
离网配置储能,风电3-光伏4,3,4,5,4:00-5:00,1.1802000000000001,15.088,0.0,0.0,13.372884615384613,0.5349153846153847,0.0,0.0,0.0,0.0,0.06407003327398446,10.173799153141537,0.0,0.0
离网配置储能,风电3-光伏4,3,4,6,5:00-6:00,1.6301999999999999,13.475999999999999,0.0,0.0,11.390192307692306,0.4556076923076926,0.0,0.0,0.0,0.0,0.06406468898115088,10.172950522992213,0.0,0.0
离网配置储能,风电3-光伏4,3,4,7,6:00-7:00,2.5002,13.832,0.0,0.0,10.895961538461538,0.43583846153846295,0.0,0.0,0.0,0.0,0.06405934513410239,10.172101963629931,0.0,0.0
离网配置储能,风电3-光伏4,3,4,8,7:00-8:00,3.3701999999999996,12.76,0.0,0.0,9.028653846153848,0.36114615384615334,0.0,0.0,0.0,0.0,0.0640540017328018,10.171253475048783,0.0,0.0
离网配置储能,风电3-光伏4,3,4,9,8:00-9:00,4.0098,10.712,0.0,0.0,6.444423076923076,0.2577769230769231,0.0,0.0,0.0,0.0,0.06404865877721196,10.170405057242865,0.0,0.0
离网配置储能,风电3-光伏4,3,4,10,9:00-10:00,4.199999999999999,11.916,0.0,0.0,7.41923076923077,0.2967692307692307,0.0,0.0,0.0,0.0,0.06404331626729566,10.16955671020628,0.0,0.0
离网配置储能,风电3-光伏4,3,4,11,10:00-11:00,4.1202,8.804,0.0,0.0,4.5036538461538465,0.18014615384615418,0.0,0.0,0.0,0.0,0.06403797420301574,10.168708433933116,0.0,0.0
离网配置储能,风电3-光伏4,3,4,12,11:00-12:00,3.9000000000000004,9.3,1.28,0.0,6.422939827020313,0.2569175930808125,0.0,0.0,0.00014257989887411782,0.0,0.06416095449332171,10.188236701821124,0.0,0.0
离网配置储能,风电3-光伏4,3,4,13,12:00-13:00,3.2598000000000003,9.012,5.12,0.0,10.454038461538461,0.4181615384615398,0.0,0.0,0.0,0.0,0.06415560261644929,10.18738686738824,0.0,0.0
离网配置储能,风电3-光伏4,3,4,14,13:00-14:00,2.6898,10.704,7.68,0.0,15.090576923076924,0.6036230769230766,0.0,0.0,0.0,0.0,0.06415025118599456,10.186537103842843,0.0,0.0
离网配置储能,风电3-光伏4,3,4,15,14:00-15:00,3.63,10.604,5.12,0.0,11.628846153846155,0.4651538461538465,0.0,0.0,0.0,0.0,0.0641449002019203,10.185687411179032,0.0,0.0
离网配置储能,风电3-光伏4,3,4,16,15:00-16:00,3.8202000000000003,14.552,1.28,0.0,11.549807692307692,0.4619923076923076,0.0,0.0,0.0,0.0,0.06413954966418928,10.184837789390887,0.0,0.0
离网配置储能,风电3-光伏4,3,4,17,16:00-17:00,3.75,13.724,0.0,0.0,9.590384615384615,0.3836153846153856,0.0,0.0,0.0,0.0,0.06413419957276426,10.183988238472498,0.0,0.0
离网配置储能,风电3-光伏4,3,4,18,17:00-18:00,3.1398,12.347999999999999,0.0,0.0,8.85403846153846,0.354161538461538,0.0,0.0,0.0,0.0,0.064128849927608,10.183138758417954,0.0,0.0
离网配置储能,风电3-光伏4,3,4,19,18:00-19:00,2.61,12.152000000000001,0.0,0.0,9.175,0.3670000000000009,0.0,0.0,0.0,0.0,0.06412350072868331,10.182289349221342,0.0,0.0
离网配置储能,风电3-光伏4,3,4,20,19:00-20:00,2.1198,9.236,0.0,0.0,6.842500000000001,0.27369999999999983,0.0,0.0,0.0,0.0,0.06411815197595294,10.181440010876754,0.0,0.0
离网配置储能,风电3-光伏4,3,4,21,20:00-21:00,1.8599999999999999,7.228,0.0,0.0,5.161538461538462,0.20646153846153847,0.0,0.0,0.0,0.0,0.06411280366937969,10.180590743378282,0.0,0.0
离网配置储能,风电3-光伏4,3,4,22,21:00-22:00,1.6301999999999999,6.252,0.0,0.0,4.4440384615384625,0.17776153846153786,0.0,0.0,0.0,0.0,0.06410745580892632,10.179741546720011,0.0,0.0
离网配置储能,风电3-光伏4,3,4,23,22:00-23:00,1.56,6.452,0.0,0.0,4.703846153846153,0.18815384615384634,0.0,0.0,0.0,0.0,0.06410210839455564,10.178892420896036,0.0,0.0
离网配置储能,风电3-光伏4,3,4,24,23:00-24:00,1.4802,7.972,0.0,0.0,6.242115384615385,0.2496846153846155,0.0,0.0,0.0,0.0,0.06409676142623048,10.178043365900454,0.0,0.0
离网配置储能,风电4-光伏1,4,1,1,0:00-1:00,1.3698000000000001,13.495999999999999,0.0,0.0,11.659807692307691,0.46639230769230766,0.0,0.0,0.0,0.0,0.06300705118083814,10.005006259390258,0.0,0.0
离网配置储能,风电4-光伏1,4,1,2,1:00-2:00,1.0997999999999999,14.084000000000001,0.0,0.0,12.484807692307678,0.4993923076923077,0.0,0.0,0.0,0.0,0.06300179555484758,10.004171708813027,0.0,0.0
离网配置储能,风电4-光伏1,4,1,3,2:00-3:00,0.7998000000000001,13.091999999999999,0.0,0.0,11.819423076923059,0.472776923076923,0.0,0.0,0.0,0.0,0.06299654036724614,10.003337227848416,0.0,0.0
离网配置储能,风电4-光伏1,4,1,4,3:00-4:00,0.99,20.168,0.0,0.0,18.44038461538459,0.7376153846153846,0.0,0.0,0.0,0.0,0.0629912856179972,10.00250281649061,0.0,0.0
离网配置储能,风电4-光伏1,4,1,5,4:00-5:00,1.1802000000000001,19.276,0.0,0.0,17.39980769230765,0.6959923076923076,0.0,0.0,0.0,0.0,0.06298603130706426,10.001668474733812,0.0,0.0
离网配置储能,风电4-光伏1,4,1,6,5:00-6:00,1.6301999999999999,23.08,0.0,2.0000000000000284,18.63442307692305,0.815376923076923,0.0,0.0,0.0,0.0,0.0629807774344107,10.000834202572209,0.0,0.0
离网配置储能,风电4-光伏1,4,1,7,6:00-7:00,2.5002,28.355999999999998,14.08,18.48869565217393,19.999999999999986,1.447104347826087,0.0,0.0,0.0,0.0,0.062975524,10.0,0.0,0.0
离网配置储能,风电4-光伏1,4,1,8,7:00-8:00,3.3701999999999996,26.36,25.6,20.0,20.0,1.5,0.0,6.774922380000004,0.31487762,0.0,0.34636012900379565,54.99916586701138,0.0,0.0
离网配置储能,风电4-光伏1,4,1,9,8:00-9:00,4.0098,25.076,37.12,20.0,20.0,1.5,0.0,16.44125724662538,0.24494275337462104,0.0,0.5667797160000001,90.0,0.0,0.0
离网配置储能,风电4-光伏1,4,1,10,9:00-10:00,4.199999999999999,22.112,46.08,20.0,20.0,1.5,0.0,22.746987046521372,0.0,0.25498704652138093,0.2834134984548482,45.00375391157495,0.0,0.0
离网配置储能,风电4-光伏1,4,1,11,10:00-11:00,4.1202,8.995999999999999,52.48,20.0,20.0,1.5,0.0,15.540922380000001,0.31487762,0.0,0.5667797160000001,90.0,0.0,0.0
离网配置储能,风电4-光伏1,4,1,12,11:00-12:00,3.9000000000000004,7.652,55.04,20.0,20.0,1.5,0.0,17.546987046521384,0.0,0.25498704652138093,0.2834134984548482,45.00375391157495,0.0,0.0
离网配置储能,风电4-光伏1,4,1,13,12:00-13:00,3.2598000000000003,10.815999999999999,56.32,20.0,20.0,1.5,0.0,22.061322379999996,0.31487762,0.0,0.5667797160000001,90.0,0.0,0.0
离网配置储能,风电4-光伏1,4,1,14,13:00-14:00,2.6898,10.952,56.32,20.0,20.0,1.5,0.0,23.337187046521382,0.0,0.25498704652138093,0.2834134984548482,45.00375391157495,0.0,0.0
离网配置储能,风电4-光伏1,4,1,15,14:00-15:00,3.63,15.152000000000001,52.48,20.0,20.0,1.5,0.0,22.18712238000001,0.31487762,0.0,0.5667797160000001,90.0,0.0,0.0
离网配置储能,风电4-光伏1,4,1,16,15:00-16:00,3.8202000000000003,21.66,44.8,20.0,20.0,1.5,0.0,21.39478630906955,0.0,0.2549863090695557,0.2834143178457651,45.00388402417502,0.0,0.0
离网配置储能,风电4-光伏1,4,1,17,16:00-17:00,3.75,17.16,33.28,20.0,20.0,1.5,0.0,4.875123290358408,0.31487670964159026,0.0,0.5667797160000001,90.0,0.0,0.0
离网配置储能,风电4-光伏1,4,1,18,17:00-18:00,3.1398,16.612000000000002,24.32,16.417605369833534,20.00000000000003,1.374616187944175,0.0,0.0,0.0,2.1557777740456784e-05,0.5667084859477821,89.98868924818825,0.0,0.0
离网配置储能,风电4-光伏1,4,1,19,18:00-19:00,2.61,15.328,11.52,3.3217391304347927,19.99999999999999,0.9162608695652174,0.0,0.0,0.0,0.0,0.5666612149234761,89.98118299475777,0.0,0.0
离网配置储能,风电4-光伏1,4,1,20,19:00-20:00,2.1198,9.416,0.0,0.0,7.149202045464159,0.28596808181856637,0.0,0.0,0.0,0.1389701272827253,0.4122026953058377,65.45442881997103,0.0,0.0
离网配置储能,风电4-光伏1,4,1,21,20:00-21:00,1.8599999999999999,8.808,0.0,0.0,6.680769230769238,0.26723076923076927,0.0,0.0,0.0,0.0,0.4121683121192224,65.44896905013802,0.0,0.0
离网配置储能,风电4-光伏1,4,1,22,21:00-22:00,1.6301999999999999,5.215999999999999,0.0,0.0,3.7499999999999956,0.15,0.0,0.0,0.0,0.31420000000000076,0.06302282068951016,10.007510328855725,0.0,0.0
离网配置储能,风电4-光伏1,4,1,23,22:00-23:00,1.56,6.151999999999999,0.0,0.0,4.415384615384608,0.17661538461538454,0.0,0.0,0.0,0.0,0.06301756374813286,10.006675569405798,0.0,0.0
离网配置储能,风电4-光伏1,4,1,24,23:00-24:00,1.4802,8.464,0.0,0.0,6.715192307692293,0.26860769230769227,0.0,0.0,0.0,0.0,0.06301230724525438,10.00584087958591,0.0,0.0
离网配置储能,风电4-光伏2,4,2,1,0:00-1:00,1.3698000000000001,13.495999999999999,0.0,0.0,11.659807692307691,0.46639230769230766,0.0,0.0,0.0,0.0,0.06303333588790759,10.009180056668933,0.0,0.0
离网配置储能,风电4-光伏2,4,2,2,1:00-2:00,1.0997999999999999,14.084000000000001,0.0,0.0,12.484807692307678,0.4993923076923077,0.0,0.0,0.0,0.0,0.0630280780694229,10.008345157941504,0.0,0.0
离网配置储能,风电4-光伏2,4,2,3,2:00-3:00,0.7998000000000001,13.091999999999999,0.0,0.0,11.819423076923059,0.472776923076923,0.0,0.0,0.0,0.0,0.06302282068951019,10.007510328855728,0.0,0.0
离网配置储能,风电4-光伏2,4,2,4,3:00-4:00,0.99,20.168,0.0,0.0,18.44038461538459,0.7376153846153846,0.0,0.0,0.0,0.0,0.06301756374813289,10.006675569405804,0.0,0.0
离网配置储能,风电4-光伏2,4,2,5,4:00-5:00,1.1802000000000001,19.276,0.0,0.0,17.39980769230765,0.6959923076923076,0.0,0.0,0.0,0.0,0.0630123072452544,10.005840879585916,0.0,0.0
离网配置储能,风电4-光伏2,4,2,6,5:00-6:00,1.6301999999999999,23.08,0.0,2.0000000000000284,18.63442307692305,0.815376923076923,0.0,0.0,0.0,0.0,0.06300705118083817,10.005006259390262,0.0,0.0
离网配置储能,风电4-光伏2,4,2,7,6:00-7:00,2.5002,28.355999999999998,0.0,4.884830917874377,20.000000000000014,0.9709690821256038,0.0,0.0,0.0,0.0,0.06300179555484761,10.00417170881303,0.0,0.0
离网配置储能,风电4-光伏2,4,2,8,7:00-8:00,3.3701999999999996,26.36,3.2,5.207536231884169,19.999999999999886,0.9822637681159414,0.0,0.0,0.0,0.0,0.06299654036724615,10.003337227848418,0.0,0.0
离网配置储能,风电4-光伏2,4,2,9,8:00-9:00,4.0098,25.076,10.88,10.769275362318805,20.00000000000004,1.1769246376811597,0.0,0.0,0.0,0.0,0.06299128561799722,10.002502816490612,0.0,0.0
离网配置储能,风电4-光伏2,4,2,10,9:00-10:00,4.199999999999999,22.112,17.92,14.523671497584555,19.999999999999986,1.3083285024154587,0.0,0.0,0.0,0.0,0.06298603130706426,10.001668474733812,0.0,0.0
离网配置储能,风电4-光伏2,4,2,11,10:00-11:00,4.1202,8.995999999999999,24.96,8.730241545893708,20.000000000000014,1.1055584541062804,0.0,0.0,0.0,0.0,0.0629807774344107,10.000834202572209,0.0,0.0
离网配置储能,风电4-光伏2,4,2,12,11:00-12:00,3.9000000000000004,7.652,31.36,13.828019323671517,19.999999999999986,1.2839806763285024,0.0,0.0,0.0,0.0,0.062975524,10.0,0.0,0.0
离网配置储能,风电4-光伏2,4,2,13,12:00-13:00,3.2598000000000003,10.815999999999999,35.84,20.00000000000002,19.999999999999982,1.5,0.0,1.5813223800000096,0.314877619999997,0.0,0.3463601290037929,54.99916586701095,0.0,0.0
离网配置储能,风电4-光伏2,4,2,14,13:00-14:00,2.6898,10.952,37.12,20.0,20.0,1.5,0.0,3.6372572466253734,0.2449427533746242,0.0,0.5667797160000001,90.0,0.0,0.0
离网配置储能,风电4-光伏2,4,2,15,14:00-15:00,3.63,15.152000000000001,32.0,20.0,20.0,1.5,0.0,2.2769866200183415,0.0,0.25498662001834305,0.2834139723471128,45.00382916180464,0.0,0.0
离网配置储能,风电4-光伏2,4,2,16,15:00-16:00,3.8202000000000003,21.66,25.6,20.0,20.0,1.5,0.0,1.6249229065030448,0.3148770934969604,0.0,0.5667797160000001,90.0,0.0,0.0
离网配置储能,风电4-光伏2,4,2,17,16:00-17:00,3.75,17.16,19.2,11.410724712852755,19.999999999999993,1.1993753649498462,0.0,0.0,0.0,0.00010007780259622122,0.5666212414757201,89.97483553701278,0.0,0.0
离网配置储能,风电4-光伏2,4,2,18,17:00-18:00,3.1398,16.612000000000002,9.6,2.1953623188406084,19.999999999999975,0.8768376811594203,0.0,0.0,0.0,0.0,0.5665739777287633,89.96733043916606,0.0,0.0
离网配置储能,风电4-光伏2,4,2,19,18:00-19:00,2.61,15.328,3.2,0.0,15.439266350796046,0.6175706540318416,0.0,0.0,0.0,0.13883700482788366,0.4122633792265829,65.4640649320493,0.0,0.0
离网配置储能,风电4-光伏2,4,2,20,19:00-20:00,2.1198,9.416,0.0,0.0,7.015576923076931,0.280623076923077,0.0,0.0,0.0,0.0,0.4122289909781216,65.45860435843639,0.0,0.0
离网配置储能,风电4-光伏2,4,2,21,20:00-21:00,1.8599999999999999,8.808,0.0,0.0,6.680769230769238,0.26723076923076927,0.0,0.0,0.0,0.0,0.4121946055980975,65.45314424030795,0.0,0.0
离网配置储能,风电4-光伏2,4,2,22,21:00-22:00,1.6301999999999999,5.215999999999999,0.0,0.0,3.7499999999999956,0.15,0.0,0.0,0.0,0.31420000000000076,0.06304911197515944,10.011685170759268,0.0,0.0
离网配置储能,风电4-光伏2,4,2,23,22:00-23:00,1.56,6.151999999999999,0.0,0.0,4.415384615384608,0.17661538461538454,0.0,0.0,0.0,0.0,0.06304385284073927,10.010850063072006,0.0,0.0
离网配置储能,风电4-光伏2,4,2,24,23:00-24:00,1.4802,8.464,0.0,0.0,6.715192307692293,0.26860769230769227,0.0,0.0,0.0,0.0,0.06303859414500085,10.010015025043833,0.0,0.0
离网配置储能,风电4-光伏3,4,3,1,0:00-1:00,1.3698000000000001,13.495999999999999,0.0,0.0,11.659807692307691,0.46639230769230766,0.0,0.0,0.0,0.0,0.06299654036724614,10.003337227848416,0.0,0.0
离网配置储能,风电4-光伏3,4,3,2,1:00-2:00,1.0997999999999999,14.084000000000001,0.0,0.0,12.484807692307678,0.4993923076923077,0.0,0.0,0.0,0.0,0.0629912856179972,10.00250281649061,0.0,0.0
离网配置储能,风电4-光伏3,4,3,3,2:00-3:00,0.7998000000000001,13.091999999999999,0.0,0.0,11.819423076923059,0.472776923076923,0.0,0.0,0.0,0.0,0.06298603130706426,10.001668474733812,0.0,0.0
离网配置储能,风电4-光伏3,4,3,4,3:00-4:00,0.99,20.168,0.0,0.0,18.44038461538459,0.7376153846153846,0.0,0.0,0.0,0.0,0.0629807774344107,10.000834202572209,0.0,0.0
离网配置储能,风电4-光伏3,4,3,5,4:00-5:00,1.1802000000000001,19.276,0.0,0.0,17.39980769230765,0.6959923076923076,0.0,0.0,0.0,0.0,0.062975524,10.0,0.0,0.0
离网配置储能,风电4-光伏3,4,3,6,5:00-6:00,1.6301999999999999,23.08,0.0,2.000000000000012,18.634406238992224,0.8153762495596893,0.0,0.0,1.751144807627762e-05,0.0,0.06298603130706426,10.001668474733812,0.0,0.0
离网配置储能,风电4-光伏3,4,3,7,6:00-7:00,2.5002,28.355999999999998,0.0,4.884830917874394,20.0,0.9709690821256038,0.0,0.0,0.0,0.0,0.0629807774344107,10.000834202572209,0.0,0.0
离网配置储能,风电4-光伏3,4,3,8,7:00-8:00,3.3701999999999996,26.36,1.28,3.3524637681159417,20.0,0.917336231884058,0.0,0.0,0.0,0.0,0.062975524,10.0,0.0,0.0
离网配置储能,风电4-光伏3,4,3,9,8:00-9:00,4.0098,25.076,3.2,3.3489798679589837,20.0,0.9172142953785645,0.0,0.0,5.836662449342099e-06,0.0,0.062975524,10.0,0.0,0.0
离网配置储能,风电4-光伏3,4,3,10,9:00-10:00,4.199999999999999,22.112,5.12,2.156493537988788,19.999999999999996,0.8754772738296074,0.0,0.0,2.918818161169888e-05,0.0,0.06299654036724614,10.003337227848416,0.0,0.0
离网配置储能,风电4-光伏3,4,3,11,10:00-11:00,4.1202,8.995999999999999,7.68,0.0,12.072884615384597,0.48291538461538447,0.0,0.0,0.0,0.0,0.0629912856179972,10.00250281649061,0.0,0.0
离网配置储能,风电4-光伏3,4,3,12,11:00-12:00,3.9000000000000004,7.652,11.52,0.0,14.68461538461539,0.5873846153846154,0.0,0.0,0.0,0.0,0.06298603130706426,10.001668474733812,0.0,0.0
离网配置储能,风电4-光伏3,4,3,13,12:00-13:00,3.2598000000000003,10.815999999999999,14.08,1.999999999999996,18.81365384615385,0.8225461538461539,0.0,0.0,0.0,0.0,0.0629807774344107,10.000834202572209,0.0,0.0
离网配置储能,风电4-光伏3,4,3,14,13:00-14:00,2.6898,10.952,14.08,2.0000000000000244,19.492499999999975,0.8496999999999999,0.0,0.0,0.0,0.0,0.062975524,10.0,0.0,0.0
离网配置储能,风电4-光伏3,4,3,15,14:00-15:00,3.63,15.152000000000001,11.52,2.095355632064005,19.999999999999986,0.8733374471222396,0.0,0.0,0.07330692081377167,0.0,0.1289464997361901,20.475653324645634,0.0,0.0
离网配置储能,风电4-光伏3,4,3,16,15:00-16:00,3.8202000000000003,21.66,7.04,3.6376061642512063,20.0,0.9273162157487922,0.0,0.0,0.31487762,0.0,0.41232560188327044,65.47394538285548,0.0,0.0
离网配置储能,风电4-光伏3,4,3,17,16:00-17:00,3.75,17.16,5.12,0.0,17.817307692307693,0.7126923076923077,0.0,0.0,0.0,0.0,0.4122912084446121,65.46848398508158,0.0,0.0
离网配置储能,风电4-光伏3,4,3,18,17:00-18:00,3.1398,16.612000000000002,3.2,0.0,16.03096153846154,0.6412384615384615,0.0,0.0,0.0,0.0,0.4122568178748239,65.46302304286088,0.0,0.0
离网配置储能,风电4-光伏3,4,3,19,18:00-19:00,2.61,15.328,1.28,0.0,13.459615384615386,0.5383846153846155,0.0,0.0,0.0,0.0,0.41222243017366655,65.4575625561554,0.0,0.0
离网配置储能,风电4-光伏3,4,3,20,19:00-20:00,2.1198,9.416,0.0,0.0,7.015576923076931,0.280623076923077,0.0,0.0,0.0,0.0,0.4121880453409008,65.45210252492711,0.0,0.0
离网配置储能,风电4-光伏3,4,3,21,20:00-21:00,1.8599999999999999,8.808,0.0,0.0,6.680764813652093,0.2672305925460837,0.0,0.0,4.593801823382648e-06,0.0,0.4121577977979324,65.44729946160231,0.0,0.0
离网配置储能,风电4-光伏3,4,3,22,21:00-22:00,1.6301999999999999,5.215999999999999,0.0,0.0,3.7499999999999956,0.15,0.0,0.0,0.0,0.31420000000000076,0.06301230724525438,10.00584087958591,0.0,0.0
离网配置储能,风电4-光伏3,4,3,23,22:00-23:00,1.56,6.151999999999999,0.0,0.0,4.415384615384608,0.17661538461538454,0.0,0.0,0.0,0.0,0.06300705118083814,10.005006259390258,0.0,0.0
离网配置储能,风电4-光伏3,4,3,24,23:00-24:00,1.4802,8.464,0.0,0.0,6.715192307692293,0.26860769230769227,0.0,0.0,0.0,0.0,0.06300179555484758,10.004171708813027,0.0,0.0
离网配置储能,风电4-光伏4,4,4,1,0:00-1:00,1.3698000000000001,13.495999999999999,0.0,0.0,11.659807692307691,0.46639230769230766,0.0,0.0,0.0,0.0,0.06299654036724614,10.003337227848416,0.0,0.0
离网配置储能,风电4-光伏4,4,4,2,1:00-2:00,1.0997999999999999,14.084000000000001,0.0,0.0,12.484807692307678,0.4993923076923077,0.0,0.0,0.0,0.0,0.0629912856179972,10.00250281649061,0.0,0.0
离网配置储能,风电4-光伏4,4,4,3,2:00-3:00,0.7998000000000001,13.091999999999999,0.0,0.0,11.819423076923059,0.472776923076923,0.0,0.0,0.0,0.0,0.06298603130706426,10.001668474733812,0.0,0.0
离网配置储能,风电4-光伏4,4,4,4,3:00-4:00,0.99,20.168,0.0,0.0,18.44038461538459,0.7376153846153846,0.0,0.0,0.0,0.0,0.0629807774344107,10.000834202572209,0.0,0.0
离网配置储能,风电4-光伏4,4,4,5,4:00-5:00,1.1802000000000001,19.276,0.0,0.0,17.39980769230765,0.6959923076923076,0.0,0.0,0.0,0.0,0.062975524,10.0,0.0,0.0
离网配置储能,风电4-光伏4,4,4,6,5:00-6:00,1.6301999999999999,23.08,0.0,2.0,18.634417464747646,0.8153766985899058,0.0,0.0,5.836662449342099e-06,0.0,0.062975524,10.0,0.0,0.0
离网配置储能,风电4-光伏4,4,4,7,6:00-7:00,2.5002,28.355999999999998,0.0,4.882462868106719,20.0,0.9708862003837352,0.0,0.0,0.0024509315095437856,0.0,0.065176109362385,10.349435022150034,0.0,0.0
离网配置储能,风电4-光伏4,4,4,8,7:00-8:00,3.3701999999999996,26.36,0.0,2.0000000000000164,20.00000000000001,0.870000000000001,0.0,0.0,0.11979999999997298,0.0,0.172990672808071,27.469509075950047,0.0,0.0
离网配置储能,风电4-光伏4,4,4,9,8:00-9:00,4.0098,25.076,0.0,0.0,20.00000000000002,0.8000000000000009,0.0,0.0,0.26619999999997757,0.0,0.4125562430853592,65.51056932616538,0.0,0.0
离网配置储能,风电4-光伏4,4,4,10,9:00-10:00,4.199999999999999,22.112,0.0,0.0,17.22307692307688,0.6889230769230767,0.0,0.0,0.0,0.0,0.4125218304081573,65.50510487346754,0.0,0.0
离网配置储能,风电4-光伏4,4,4,11,10:00-11:00,4.1202,8.995999999999999,0.0,0.0,4.688269230769222,0.18753076923076917,0.0,0.0,0.0,0.0,0.41248742060143034,65.49964087657776,0.0,0.0
离网配置储能,风电4-光伏4,4,4,12,11:00-12:00,3.9000000000000004,7.652,1.28,0.0,4.838461538461542,0.19353846153846155,0.0,0.0,0.0,0.0,0.41245301366493886,65.49417733545795,0.0,0.0
离网配置储能,风电4-光伏4,4,4,13,12:00-13:00,3.2598000000000003,10.815999999999999,5.12,0.0,12.188653846153839,0.4875461538461538,0.0,0.0,0.0,0.0,0.41241860959844345,65.48871425007015,0.0,0.0
离网配置储能,风电4-光伏4,4,4,14,13:00-14:00,2.6898,10.952,7.68,0.0,15.329038461538454,0.6131615384615383,0.0,0.0,0.0,0.0,0.41238420840170475,65.48325162037631,0.0,0.0
离网配置储能,风电4-光伏4,4,4,15,14:00-15:00,3.63,15.152000000000001,5.12,0.0,16.00192307692308,0.6400769230769232,0.0,0.0,0.0,0.0,0.41234981007448335,65.47778944633843,0.0,0.0
离网配置储能,风电4-光伏4,4,4,16,15:00-16:00,3.8202000000000003,21.66,1.28,0.0,18.384423076923078,0.7353769230769232,0.0,0.0,0.0,0.0,0.41231541461653987,65.47232772791853,0.0,0.0
离网配置储能,风电4-光伏4,4,4,17,16:00-17:00,3.75,17.16,0.0,0.0,12.894230769230768,0.5157692307692308,0.0,0.0,0.0,0.0,0.412281022027635,65.46686646507855,0.0,0.0
离网配置储能,风电4-光伏4,4,4,18,17:00-18:00,3.1398,16.612000000000002,0.0,0.0,12.954038461538449,0.5181615384615385,0.0,0.0,0.0,0.0,0.41224663230752945,65.46140565778055,0.0,0.0
离网配置储能,风电4-光伏4,4,4,19,18:00-19:00,2.61,15.328,0.0,0.0,12.228846153846154,0.48915384615384616,0.0,0.0,0.0,0.0,0.4122122454559839,65.45594530598648,0.0,0.0
离网配置储能,风电4-光伏4,4,4,20,19:00-20:00,2.1198,9.416,0.0,0.0,7.015576923076931,0.280623076923077,0.0,0.0,0.0,0.0,0.4121778614727591,65.45048540965837,0.0,0.0
