运行模式,场景,风电场景,光伏场景,时段序号(h),时段,常规负荷功率(MW),风电功率(MW),光伏功率(MW),碱性电解槽功率(MW),PEM电解槽功率(MW),合成氨装置功率(MW),常规负荷失供功率(MW),弃电功率(MW),储能充电功率(MW),储能放电功率(MW),储能电量(MWh),储能SOC(%),购电功率(MW),售电功率(MW)
离网无储能,风电3-光伏4,3,4,17,16:00-17:00,3.75,13.724,0.0,0.0,9.590384615384616,0.3836153846153846,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0
离网无储能,风电3-光伏4,3,4,18,17:00-18:00,3.1398,12.347999999999999,0.0,0.0,8.85403846153846,0.3541615384615384,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0
离网无储能,风电3-光伏4,3,4,19,18:00-19:00,2.61,12.152000000000001,0.0,0.0,9.175,0.36700000000000005,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0
离网无储能,风电3-光伏4,3,4,20,19:00-20:00,2.1198,9.236,0.0,0.0,6.842500000000001,0.27370000000000005,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0
离网无储能,风电3-光伏4,3,4,21,20:00-21:00,1.8599999999999999,7.228,0.0,0.0,5.161538461538462,0.20646153846153847,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0
离网无储能,风电3-光伏4,3,4,22,21:00-22:00,1.6301999999999999,6.252,0.0,0.0,4.444038461538462,0.17776153846153847,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0
离网无储能,风电3-光伏4,3,4,23,22:00-23:00,1.56,6.452,0.0,0.0,4.703846153846153,0.18815384615384612,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0
离网无储能,风电3-光伏4,3,4,24,23:00-24:00,1.4802,7.972,0.0,0.0,6.242115384615385,0.2496846153846154,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0
离网无储能,风电4-光伏1,4,1,1,0:00-1:00,1.3698000000000001,13.495999999999999,0.0,0.0,11.659807692307691,0.46639230769230766,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0
离网无储能,风电4-光伏1,4,1,2,1:00-2:00,1.0997999999999999,14.084000000000001,0.0,0.0,12.484807692307694,0.49939230769230775,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0
离网无储能,风电4-光伏1,4,1,3,2:00-3:00,0.7998000000000001,13.091999999999999,0.0,0.0,11.819423076923076,0.47277692307692304,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0
离网无储能,风电4-光伏1,4,1,4,3:00-4:00,0.99,20.168,0.0,0.0,18.440384615384616,0.7376153846153847,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0
离网无储能,风电4-光伏1,4,1,5,4:00-5:00,1.1802000000000001,19.276,0.0,0.0,17.399807692307693,0.6959923076923077,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0
离网无储能,风电4-光伏1,4,1,6,5:00-6:00,1.6301999999999999,23.08,0.0,2.0000000000000284,18.63442307692305,0.815376923076923,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
离网无储能,风电4-光伏1,4,1,7,6:00-7:00,2.5002,28.355999999999998,14.08,18.48869565217393,19.999999999999986,1.447104347826087,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
离网无储能,风电4-光伏1,4,1,8,7:00-8:00,3.3701999999999996,26.36,25.6,20.0,20.0,1.5,0.0,7.089800000000004,0.0,0.0,0.0,0.0,0.0,0.0
离网无储能,风电4-光伏1,4,1,9,8:00-9:00,4.0098,25.076,37.12,20.0,20.0,1.5,0.0,16.6862,0.0,0.0,0.0,0.0,0.0,0.0
离网无储能,风电4-光伏1,4,1,10,9:00-10:00,4.199999999999999,22.112,46.08,20.0,20.0,1.5,0.0,22.49199999999999,0.0,0.0,0.0,0.0,0.0,0.0
离网无储能,风电4-光伏1,4,1,11,10:00-11:00,4.1202,8.995999999999999,52.48,20.0,20.0,1.5,0.0,15.855800000000002,0.0,0.0,0.0,0.0,0.0,0.0
离网无储能,风电4-光伏1,4,1,12,11:00-12:00,3.9000000000000004,7.652,55.04,20.0,20.0,1.5,0.0,17.292,0.0,0.0,0.0,0.0,0.0,0.0
离网无储能,风电4-光伏1,4,1,13,12:00-13:00,3.2598000000000003,10.815999999999999,56.32,20.0,20.0,1.5,0.0,22.376199999999997,0.0,0.0,0.0,0.0,0.0,0.0
离网无储能,风电4-光伏1,4,1,14,13:00-14:00,2.6898,10.952,56.32,20.0,20.0,1.5,0.0,23.0822,0.0,0.0,0.0,0.0,0.0,0.0
离网无储能,风电4-光伏1,4,1,15,14:00-15:00,3.63,15.152000000000001,52.48,20.0,20.0,1.5,0.0,22.50200000000001,0.0,0.0,0.0,0.0,0.0,0.0
离网无储能,风电4-光伏1,4,1,16,15:00-16:00,3.8202000000000003,21.66,44.8,20.0,20.0,1.5,0.0,21.139799999999994,0.0,0.0,0.0,0.0,0.0,0.0
离网无储能,风电4-光伏1,4,1,17,16:00-17:00,3.75,17.16,33.28,20.0,20.0,1.5,0.0,5.189999999999998,0.0,0.0,0.0,0.0,0.0,0.0
离网无储能,风电4-光伏1,4,1,18,17:00-18:00,3.1398,16.612000000000002,24.32,16.41758454106281,19.999999999999993,1.374615458937198,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
离网无储能,风电4-光伏1,4,1,19,18:00-19:00,2.61,15.328,11.52,3.3217391304347927,19.99999999999999,0.9162608695652174,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
离网无储能,风电4-光伏1,4,1,20,19:00-20:00,2.1198,9.416,0.0,0.0,7.015576923076924,0.2806230769230769,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0
离网无储能,风电4-光伏1,4,1,21,20:00-21:00,1.8599999999999999,8.808,0.0,0.0,6.680769230769231,0.2672307692307692,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0
离网无储能,风电4-光伏1,4,1,22,21:00-22:00,1.6301999999999999,5.215999999999999,0.0,0.0,0.0,0.0,0.0,3.5857999999999994,0.0,0.0,0.0,0.0,0.0,0.0
离网无储能,风电4-光伏1,4,1,23,22:00-23:00,1.56,6.151999999999999,0.0,0.0,4.415384615384614,0.17661538461538456,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0
离网无储能,风电4-光伏1,4,1,24,23:00-24:00,1.4802,8.464,0.0,0.0,6.715192307692308,0.2686076923076923,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0
离网无储能,风电4-光伏2,4,2,1,0:00-1:00,1.3698000000000001,13.495999999999999,0.0,0.0,11.659807692307691,0.46639230769230766,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0
离网无储能,风电4-光伏2,4,2,2,1:00-2:00,1.0997999999999999,14.084000000000001,0.0,0.0,12.484807692307694,0.49939230769230775,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0
离网无储能,风电4-光伏2,4,2,3,2:00-3:00,0.7998000000000001,13.091999999999999,0.0,0.0,11.819423076923076,0.47277692307692304,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0
离网无储能,风电4-光伏2,4,2,4,3:00-4:00,0.99,20.168,0.0,0.0,18.440384615384616,0.7376153846153847,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0
离网无储能,风电4-光伏2,4,2,5,4:00-5:00,1.1802000000000001,19.276,0.0,0.0,17.399807692307693,0.6959923076923077,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0
离网无储能,风电4-光伏2,4,2,6,5:00-6:00,1.6301999999999999,23.08,0.0,2.0000000000000284,18.63442307692305,0.815376923076923,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
离网无储能,风电4-光伏2,4,2,7,6:00-7:00,2.5002,28.355999999999998,0.0,4.88483091787441,19.999999999999986,0.9709690821256038,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
离网无储能,风电4-光伏2,4,2,8,7:00-8:00,3.3701999999999996,26.36,3.2,5.207536231884035,20.00000000000002,0.9822637681159421,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
离网无储能,风电4-光伏2,4,2,9,8:00-9:00,4.0098,25.076,10.88,10.769275362318837,20.000000000000007,1.1769246376811595,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
离网无储能,风电4-光伏2,4,2,10,9:00-10:00,4.199999999999999,22.112,17.92,14.52367149758453,20.000000000000007,1.308328502415459,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
离网无储能,风电4-光伏2,4,2,11,10:00-11:00,4.1202,8.995999999999999,24.96,8.730241545893733,19.99999999999999,1.1055584541062802,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
离网无储能,风电4-光伏2,4,2,12,11:00-12:00,3.9000000000000004,7.652,31.36,13.82801932367147,20.00000000000003,1.2839806763285027,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
离网无储能,风电4-光伏2,4,2,13,12:00-13:00,3.2598000000000003,10.815999999999999,35.84,20.0,20.0,1.5,0.0,1.8962000000000074,0.0,0.0,0.0,0.0,0.0,0.0
离网无储能,风电4-光伏2,4,2,14,13:00-14:00,2.6898,10.952,37.12,20.0,20.0,1.5,0.0,3.8821999999999974,0.0,0.0,0.0,0.0,0.0,0.0
离网无储能,风电4-光伏2,4,2,15,14:00-15:00,3.63,15.152000000000001,32.0,20.0,20.0,1.5,0.0,2.0219999999999985,0.0,0.0,0.0,0.0,0.0,0.0
离网无储能,风电4-光伏2,4,2,16,15:00-16:00,3.8202000000000003,21.66,25.6,20.0,20.0,1.5,0.0,1.9398000000000053,0.0,0.0,0.0,0.0,0.0,0.0
离网无储能,风电4-光伏2,4,2,17,16:00-17:00,3.75,17.16,19.2,11.410628019323667,20.000000000000004,1.1993719806763286,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
离网无储能,风电4-光伏2,4,2,18,17:00-18:00,3.1398,16.612000000000002,9.6,2.19536231884058,20.000000000000004,0.8768376811594204,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
离网无储能,风电4-光伏2,4,2,19,18:00-19:00,2.61,15.328,3.2,0.0,15.30576923076923,0.6122307692307691,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0
离网无储能,风电4-光伏2,4,2,20,19:00-20:00,2.1198,9.416,0.0,0.0,7.015576923076924,0.2806230769230769,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0
离网无储能,风电4-光伏2,4,2,21,20:00-21:00,1.8599999999999999,8.808,0.0,0.0,6.680769230769231,0.2672307692307692,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0
离网无储能,风电4-光伏2,4,2,22,21:00-22:00,1.6301999999999999,5.215999999999999,0.0,0.0,0.0,0.0,0.0,3.5857999999999994,0.0,0.0,0.0,0.0,0.0,0.0
离网无储能,风电4-光伏2,4,2,23,22:00-23:00,1.56,6.151999999999999,0.0,0.0,4.415384615384614,0.17661538461538456,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0
离网无储能,风电4-光伏2,4,2,24,23:00-24:00,1.4802,8.464,0.0,0.0,6.715192307692308,0.2686076923076923,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0
离网无储能,风电4-光伏3,4,3,1,0:00-1:00,1.3698000000000001,13.495999999999999,0.0,0.0,11.659807692307691,0.46639230769230766,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0
离网无储能,风电4-光伏3,4,3,2,1:00-2:00,1.0997999999999999,14.084000000000001,0.0,0.0,12.484807692307694,0.49939230769230775,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0
离网无储能,风电4-光伏3,4,3,3,2:00-3:00,0.7998000000000001,13.091999999999999,0.0,0.0,11.819423076923076,0.47277692307692304,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0
离网无储能,风电4-光伏3,4,3,4,3:00-4:00,0.99,20.168,0.0,0.0,18.440384615384616,0.7376153846153847,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0
离网无储能,风电4-光伏3,4,3,5,4:00-5:00,1.1802000000000001,19.276,0.0,0.0,17.399807692307693,0.6959923076923077,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0
离网无储能,风电4-光伏3,4,3,6,5:00-6:00,1.6301999999999999,23.08,0.0,2.0000000000000284,18.63442307692305,0.815376923076923,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
离网无储能,风电4-光伏3,4,3,7,6:00-7:00,2.5002,28.355999999999998,0.0,4.88483091787441,19.999999999999986,0.9709690821256038,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
离网无储能,风电4-光伏3,4,3,8,7:00-8:00,3.3701999999999996,26.36,1.28,3.352463768115939,20.000000000000004,0.917336231884058,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
离网无储能,风电4-光伏3,4,3,9,8:00-9:00,4.0098,25.076,3.2,3.3489855072463683,20.000000000000007,0.9172144927536232,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
离网无储能,风电4-光伏3,4,3,10,9:00-10:00,4.199999999999999,22.112,5.12,2.1565217391304543,19.999999999999982,0.8754782608695652,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
离网无储能,风电4-光伏3,4,3,11,10:00-11:00,4.1202,8.995999999999999,7.68,0.0,12.072884615384613,0.4829153846153845,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0
离网无储能,风电4-光伏3,4,3,12,11:00-12:00,3.9000000000000004,7.652,11.52,0.0,14.684615384615384,0.5873846153846154,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0
离网无储能,风电4-光伏3,4,3,13,12:00-13:00,3.2598000000000003,10.815999999999999,14.08,2.0,18.813653846153848,0.8225461538461539,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
离网无储能,风电4-光伏3,4,3,14,13:00-14:00,2.6898,10.952,14.08,2.0000000000000284,19.49249999999997,0.8496999999999999,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
离网无储能,风电4-光伏3,4,3,15,14:00-15:00,3.63,15.152000000000001,11.52,2.166183574879227,20.0,0.875816425120773,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
离网无储能,风电4-光伏3,4,3,16,15:00-16:00,3.8202000000000003,21.66,7.04,3.9418357487922435,20.000000000000025,0.9379642512077295,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
离网无储能,风电4-光伏3,4,3,17,16:00-17:00,3.75,17.16,5.12,0.0,17.817307692307693,0.7126923076923077,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0
离网无储能,风电4-光伏3,4,3,18,17:00-18:00,3.1398,16.612000000000002,3.2,0.0,16.03096153846154,0.6412384615384614,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0
离网无储能,风电4-光伏3,4,3,19,18:00-19:00,2.61,15.328,1.28,0.0,13.459615384615386,0.5383846153846155,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0
离网无储能,风电4-光伏3,4,3,20,19:00-20:00,2.1198,9.416,0.0,0.0,7.015576923076924,0.2806230769230769,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0
离网无储能,风电4-光伏3,4,3,21,20:00-21:00,1.8599999999999999,8.808,0.0,0.0,6.680769230769231,0.2672307692307692,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0
离网无储能,风电4-光伏3,4,3,22,21:00-22:00,1.6301999999999999,5.215999999999999,0.0,0.0,0.0,0.0,0.0,3.5857999999999994,0.0,0.0,0.0,0.0,0.0,0.0
离网无储能,风电4-光伏3,4,3,23,22:00-23:00,1.56,6.151999999999999,0.0,0.0,4.415384615384614,0.17661538461538456,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0
离网无储能,风电4-光伏3,4,3,24,23:00-24:00,1.4802,8.464,0.0,0.0,6.715192307692308,0.2686076923076923,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0
离网无储能,风电4-光伏4,4,4,1,0:00-1:00,1.3698000000000001,13.495999999999999,0.0,0.0,11.659807692307691,0.46639230769230766,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0
离网无储能,风电4-光伏4,4,4,2,1:00-2:00,1.0997999999999999,14.084000000000001,0.0,0.0,12.484807692307694,0.49939230769230775,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0
离网无储能,风电4-光伏4,4,4,3,2:00-3:00,0.7998000000000001,13.091999999999999,0.0,0.0,11.819423076923076,0.47277692307692304,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0
离网无储能,风电4-光伏4,4,4,4,3:00-4:00,0.99,20.168,0.0,0.0,18.440384615384616,0.7376153846153847,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0
离网无储能,风电4-光伏4,4,4,5,4:00-5:00,1.1802000000000001,19.276,0.0,0.0,17.399807692307693,0.6959923076923077,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0
离网无储能,风电4-光伏4,4,4,6,5:00-6:00,1.6301999999999999,23.08,0.0,2.0000000000000284,18.63442307692305,0.815376923076923,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
离网无储能,风电4-光伏4,4,4,7,6:00-7:00,2.5002,28.355999999999998,0.0,4.88483091787441,19.999999999999986,0.9709690821256038,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
离网无储能,风电4-光伏4,4,4,8,7:00-8:00,3.3701999999999996,26.36,0.0,2.115748792270523,20.000000000000007,0.8740512077294685,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
离网无储能,风电4-光伏4,4,4,9,8:00-9:00,4.0098,25.076,0.0,2.0,18.265576923076924,0.800623076923077,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
离网无储能,风电4-光伏4,4,4,10,9:00-10:00,4.199999999999999,22.112,0.0,0.0,17.22307692307692,0.6889230769230769,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0
离网无储能,风电4-光伏4,4,4,11,10:00-11:00,4.1202,8.995999999999999,0.0,0.0,4.6882692307692295,0.18753076923076917,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0
离网无储能,风电4-光伏4,4,4,12,11:00-12:00,3.9000000000000004,7.652,1.28,0.0,4.838461538461538,0.19353846153846152,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0
离网无储能,风电4-光伏4,4,4,13,12:00-13:00,3.2598000000000003,10.815999999999999,5.12,0.0,12.188653846153846,0.48754615384615385,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0
离网无储能,风电4-光伏4,4,4,14,13:00-14:00,2.6898,10.952,7.68,0.0,15.32903846153846,0.6131615384615384,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0
离网无储能,风电4-光伏4,4,4,15,14:00-15:00,3.63,15.152000000000001,5.12,0.0,16.00192307692308,0.6400769230769232,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0
离网无储能,风电4-光伏4,4,4,16,15:00-16:00,3.8202000000000003,21.66,1.28,0.0,18.384423076923078,0.7353769230769232,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0
离网无储能,风电4-光伏4,4,4,17,16:00-17:00,3.75,17.16,0.0,0.0,12.89423076923077,0.5157692307692308,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0
离网无储能,风电4-光伏4,4,4,18,17:00-18:00,3.1398,16.612000000000002,0.0,0.0,12.954038461538463,0.5181615384615385,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0
离网无储能,风电4-光伏4,4,4,19,18:00-19:00,2.61,15.328,0.0,0.0,12.228846153846154,0.4891538461538461,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0
离网无储能,风电4-光伏4,4,4,20,19:00-20:00,2.1198,9.416,0.0,0.0,7.015576923076924,0.2806230769230769,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0
离网无储能,风电4-光伏4,4,4,21,20:00-21:00,1.8599999999999999,8.808,0.0,0.0,6.680769230769231,0.2672307692307692,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0
离网无储能,风电4-光伏4,4,4,22,21:00-22:00,1.6301999999999999,5.215999999999999,0.0,0.0,0.0,0.0,0.0,3.5857999999999994,0.0,0.0,0.0,0.0,0.0,0.0
离网无储能,风电4-光伏4,4,4,23,22:00-23:00,1.56,6.151999999999999,0.0,0.0,4.415384615384614,0.17661538461538456,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0
离网无储能,风电4-光伏4,4,4,24,23:00-24:00,1.4802,8.464,0.0,0.0,6.715192307692308,0.2686076923076923,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0
离网无储能,风电5-光伏1,5,1,1,0:00-1:00,1.3698000000000001,9.776,0.0,0.0,8.082884615384616,0.32331538461538456,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0
离网无储能,风电5-光伏1,5,1,2,1:00-2:00,1.0997999999999999,13.5,0.0,0.0,11.92326923076923,0.4769307692307692,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0
离网无储能,风电5-光伏1,5,1,3,2:00-3:00,0.7998000000000001,15.392,0.0,0.0,14.030961538461538,0.5612384615384616,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0
离网无储能,风电5-光伏1,5,1,4,3:00-4:00,0.99,13.312,0.0,0.0,11.848076923076922,0.4739230769230769,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0
离网无储能,风电5-光伏1,5,1,5,4:00-5:00,1.1802000000000001,15.144,0.0,0.0,13.426730769230769,0.5370692307692306,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0
离网无储能,风电5-光伏1,5,1,6,5:00-6:00,1.6301999999999999,14.315999999999999,0.0,0.0,12.197884615384615,0.48791538461538453,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0
离网无储能,风电5-光伏1,5,1,7,6:00-7:00,2.5002,17.852,14.08,8.3399033816425,20.000000000000014,1.091896618357488,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
离网无储能,风电5-光伏1,5,1,8,7:00-8:00,3.3701999999999996,9.628,25.6,10.683864734299533,19.999999999999986,1.1739352657004831,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
离网无储能,风电5-光伏1,5,1,9,8:00-9:00,4.0098,22.324,37.12,20.0,20.0,1.5,0.0,13.934200000000004,0.0,0.0,0.0,0.0,0.0,0.0
离网无储能,风电5-光伏1,5,1,10,9:00-10:00,4.199999999999999,20.928,46.08,20.0,20.0,1.5,0.0,21.307999999999993,0.0,0.0,0.0,0.0,0.0,0.0
离网无储能,风电5-光伏1,5,1,11,10:00-11:00,4.1202,15.995999999999999,52.48,20.0,20.0,1.5,0.0,22.855800000000002,0.0,0.0,0.0,0.0,0.0,0.0
离网无储能,风电5-光伏1,5,1,12,11:00-12:00,3.9000000000000004,14.328000000000001,55.04,20.0,20.0,1.5,0.0,23.96799999999999,0.0,0.0,0.0,0.0,0.0,0.0
离网无储能,风电5-光伏1,5,1,13,12:00-13:00,3.2598000000000003,12.74,56.32,20.0,20.0,1.5,0.0,24.300200000000004,0.0,0.0,0.0,0.0,0.0,0.0
离网无储能,风电5-光伏1,5,1,14,13:00-14:00,2.6898,12.812,56.32,20.0,20.0,1.5,0.0,24.9422,0.0,0.0,0.0,0.0,0.0,0.0
离网无储能,风电5-光伏1,5,1,15,14:00-15:00,3.63,8.256,52.48,20.0,20.0,1.5,0.0,15.605999999999995,0.0,0.0,0.0,0.0,0.0,0.0
离网无储能,风电5-光伏1,5,1,16,15:00-16:00,3.8202000000000003,8.556000000000001,44.8,20.0,20.0,1.5,0.0,8.035799999999995,0.0,0.0,0.0,0.0,0.0,0.0
离网无储能,风电5-光伏1,5,1,17,16:00-17:00,3.75,15.664,33.28,20.0,20.0,1.5,0.0,3.6940000000000026,0.0,0.0,0.0,0.0,0.0,0.0
离网无储能,风电5-光伏1,5,1,18,17:00-18:00,3.1398,8.372,24.32,8.456231884057928,20.000000000000043,1.0959681159420291,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
离网无储能,风电5-光伏1,5,1,19,18:00-19:00,2.61,7.872,11.52,0.0,16.13653846153846,0.6454615384615384,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0
离网无储能,风电5-光伏1,5,1,20,19:00-20:00,2.1198,11.175999999999998,0.0,0.0,8.707884615384614,0.3483153846153846,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0
离网无储能,风电5-光伏1,5,1,21,20:00-21:00,1.8599999999999999,9.884,0.0,0.0,7.715384615384616,0.3086153846153847,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0
离网无储能,风电5-光伏1,5,1,22,21:00-22:00,1.6301999999999999,9.02,0.0,0.0,7.105576923076923,0.28422307692307686,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0
离网无储能,风电5-光伏1,5,1,23,22:00-23:00,1.56,6.204,0.0,0.0,4.4653846153846155,0.17861538461538462,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0
离网无储能,风电5-光伏1,5,1,24,23:00-24:00,1.4802,16.928,0.0,0.0,14.853653846153847,0.5941461538461539,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0
离网无储能,风电5-光伏2,5,2,1,0:00-1:00,1.3698000000000001,9.776,0.0,0.0,8.082884615384616,0.32331538461538456,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0
离网无储能,风电5-光伏2,5,2,2,1:00-2:00,1.0997999999999999,13.5,0.0,0.0,11.92326923076923,0.4769307692307692,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0
离网无储能,风电5-光伏2,5,2,3,2:00-3:00,0.7998000000000001,15.392,0.0,0.0,14.030961538461538,0.5612384615384616,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0
离网无储能,风电5-光伏2,5,2,4,3:00-4:00,0.99,13.312,0.0,0.0,11.848076923076922,0.4739230769230769,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0
离网无储能,风电5-光伏2,5,2,5,4:00-5:00,1.1802000000000001,15.144,0.0,0.0,13.426730769230769,0.5370692307692306,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0
离网无储能,风电5-光伏2,5,2,6,5:00-6:00,1.6301999999999999,14.315999999999999,0.0,0.0,12.197884615384615,0.48791538461538453,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0
离网无储能,风电5-光伏2,5,2,7,6:00-7:00,2.5002,17.852,0.0,0.0,14.761346153846155,0.5904538461538461,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0
离网无储能,风电5-光伏2,5,2,8,7:00-8:00,3.3701999999999996,9.628,3.2,0.0,9.09403846153846,0.3637615384615384,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0
离网无储能,风电5-光伏2,5,2,9,8:00-9:00,4.0098,22.324,10.88,8.110338164251203,20.000000000000007,1.0838618357487924,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
离网无储能,风电5-光伏2,5,2,10,9:00-10:00,4.199999999999999,20.928,17.92,13.3797101449276,19.999999999999936,1.2682898550724635,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
离网无储能,风电5-光伏2,5,2,11,10:00-11:00,4.1202,15.995999999999999,24.96,15.493526570048346,19.99999999999997,1.342273429951691,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
离网无储能,风电5-光伏2,5,2,12,11:00-12:00,3.9000000000000004,14.328000000000001,31.36,20.0,20.0,1.5,0.0,0.2880000000000038,0.0,0.0,0.0,0.0,0.0,0.0
